date,month,platform,ipi_category,price,price_type
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),67.57,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),52.61,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),61.09,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),70.16,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),74.6,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),78.34,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),75.84,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),71.92,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),35.53,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),113.45,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),63.86,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),98.56,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),39.66,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),83.29,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),47.91,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),76.3,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),54.89,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),64.79,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),125.08,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),57.01,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),56.91,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),88.49,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),59.62,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),31.58,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),88.45,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),65.35,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),43.14,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),85.3,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),56.27,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),103.0,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),88.0,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),135.06,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),55.12,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),76.51,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),30.03,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),47.13,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),99.0,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),47.31,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),77.95,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),73.86,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),40.32,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),95.82,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),65.47,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),81.4,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),48.49,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),51.86,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),38.47,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),53.37,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),57.13,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),56.59,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),41.04,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),56.5,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),116.62,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),75.1,mock_price
2026-03-01,2026-03,Fiverr,Paid Advertising (PPC),87.72,mock_price
2026-03-01,2026-03,Upwork,Paid Advertising (PPC),44.4,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,92.67,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,69.19,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,57.55,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,54.77,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,117.93,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,147.03,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,86.93,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,76.71,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,44.3,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,47.99,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,128.7,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,73.34,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,102.69,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,60.93,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,56.05,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,49.93,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,67.08,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,59.72,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,61.64,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,61.87,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,91.28,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,86.23,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,79.55,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,127.39,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,57.71,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,53.31,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,66.44,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,109.4,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,49.72,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,91.47,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,160.37,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,78.49,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,29.3,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,47.25,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,121.14,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,32.43,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,118.52,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,97.37,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,103.94,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,139.44,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,53.72,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,67.16,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,64.49,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,117.76,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,52.54,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,53.7,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,110.21,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,84.83,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,80.66,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,70.93,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,29.61,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,63.84,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,80.06,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,101.46,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,172.59,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,87.78,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,111.79,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,51.47,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,67.06,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,68.15,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,45.53,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,65.77,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,80.87,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,60.76,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,66.61,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,58.0,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,60.45,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,170.2,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,72.1,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,75.1,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,59.94,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,62.16,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,56.06,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,41.3,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,45.8,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,120.14,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,54.82,mock_price
2026-03-01,2026-03,Fiverr,Social Media Management,94.48,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,72.63,mock_price
2026-03-01,2026-03,Upwork,Social Media Management,97.06,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,46.92,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,44.63,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,35.77,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,23.07,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,22.65,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,60.75,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,73.19,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,56.34,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,36.86,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,46.2,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,48.72,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,63.13,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,52.55,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,20.49,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,52.45,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,38.18,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,78.9,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,31.87,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,29.43,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,65.33,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,59.67,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,40.84,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,75.37,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,91.67,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,55.48,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,36.31,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,43.51,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,49.23,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,67.23,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,64.96,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,47.31,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,38.87,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,39.79,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,35.02,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,59.13,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,55.62,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,18.18,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,81.7,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,63.69,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,61.17,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,45.89,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,83.67,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,54.51,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,44.26,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,58.97,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,63.84,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,36.43,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,63.23,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,71.1,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,57.25,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,62.67,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,63.8,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,100.24,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,51.5,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,56.18,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,58.5,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,46.97,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,63.31,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,92.51,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,46.05,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,43.26,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,46.52,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,74.04,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,34.98,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,49.43,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,53.92,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,50.55,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,30.11,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,47.46,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,64.89,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,61.75,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,50.51,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,35.19,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,56.23,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,84.64,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,67.46,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,123.74,mock_price
2026-03-01,2026-03,Upwork,Graphic Design,77.88,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,97.86,mock_price
2026-03-01,2026-03,Fiverr,Graphic Design,51.44,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,196.55,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,284.83,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,205.12,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,142.61,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,107.16,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,145.75,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,191.07,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,119.33,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,181.21,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,77.0,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,198.47,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,174.77,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,151.0,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,140.31,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,138.75,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,222.92,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,151.0,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,342.88,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,189.06,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,216.76,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,241.66,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,228.79,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,188.32,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,114.77,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,128.02,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,69.1,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,165.77,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,366.75,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,153.6,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,174.72,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,127.61,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,155.23,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,232.24,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,108.23,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,131.74,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,75.46,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,141.6,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,173.48,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,96.08,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,147.81,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,111.85,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,213.57,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,92.0,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,129.85,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,331.71,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,135.25,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,170.21,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,217.46,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,214.03,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,128.77,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,65.52,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,151.45,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,140.27,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,130.49,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,62.71,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,247.47,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,192.3,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,173.36,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,380.66,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,88.13,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,293.05,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,257.47,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,100.23,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,281.52,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,302.62,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,155.69,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,153.79,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,282.97,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,139.84,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,153.26,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,81.42,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,205.95,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,115.5,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,285.77,mock_price
2026-03-01,2026-03,Upwork,Branding & Visual Identity,215.86,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,219.6,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,96.62,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,356.51,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,149.54,mock_price
2026-03-01,2026-03,Fiverr,Branding & Visual Identity,224.85,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,114.24,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,91.19,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,84.53,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,202.0,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,141.44,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,159.32,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,203.4,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,298.81,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,95.04,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,69.35,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,249.19,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,142.42,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,93.05,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,140.92,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,95.1,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,155.38,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,187.39,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,211.13,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,89.88,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,144.6,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,94.3,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,128.1,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,156.59,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,109.09,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,132.38,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,135.44,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,103.5,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,131.22,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,82.84,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,151.15,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,134.28,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,128.26,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,178.61,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,95.2,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,179.43,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,133.84,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,226.99,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,82.5,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,89.82,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,117.27,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,170.39,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,169.05,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,120.36,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,161.55,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,68.44,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,124.59,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,90.17,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,165.42,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,164.48,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,202.28,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,199.76,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,170.98,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,158.68,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,156.96,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,139.96,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,102.1,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,85.77,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,113.17,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,241.24,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,198.93,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,206.57,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,219.96,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,163.98,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,82.93,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,219.07,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,199.65,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,177.06,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,304.11,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,180.66,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,129.11,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,116.87,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,137.57,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,86.97,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,105.22,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,110.59,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,104.66,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,181.38,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,71.7,mock_price
2026-03-01,2026-03,Upwork,UI/UX Design,189.24,mock_price
2026-03-01,2026-03,Fiverr,UI/UX Design,119.58,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,158.23,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,157.06,mock_price
2026-03-01,2026-03,Upwork,Video Editing,193.61,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,296.84,mock_price
2026-03-01,2026-03,Upwork,Video Editing,104.54,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,153.91,mock_price
2026-03-01,2026-03,Upwork,Video Editing,186.62,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,178.54,mock_price
2026-03-01,2026-03,Upwork,Video Editing,106.16,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,102.15,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,132.15,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,104.35,mock_price
2026-03-01,2026-03,Upwork,Video Editing,201.86,mock_price
2026-03-01,2026-03,Upwork,Video Editing,102.65,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,149.92,mock_price
2026-03-01,2026-03,Upwork,Video Editing,128.68,mock_price
2026-03-01,2026-03,Upwork,Video Editing,160.45,mock_price
2026-03-01,2026-03,Upwork,Video Editing,123.57,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,141.55,mock_price
2026-03-01,2026-03,Fiverr,Video Editing,236.44,mock_price
2026-03-01,2026-03,Upwork,Video Editing,122.98,mock_price
